StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,info_teilnahme_2,info_dataprotection,info_consent,CTSQ_AOT_1,CTSQ_AOT_2,CTSQ_AOT_3,CTSQ_AOT_4,CTSQ_AOT_5,CTSQ_AOT_6,CTSQ_CMT_7,CTSQ_CMT_8,CTSQ_CMT_9,CTSQ_CMT_10,CTSQ_CMT_11,CTSQ_CMT_12,CTSQ_PIT_13,CTSQ_PIT_14,CTSQ_PIT_15,CTSQ_PIT_16,CTSQ_PIT_17,CTSQ_PIT_18,CTSQ_PET_19,CTSQ_PET_20,CTSQ_PET_21,CTSQ_PET_22,CTSQ_PET_23,CTSQ_PET_24,CTSQ_attention,CRT_1_timing_First_Click,CRT_1_timing_Last_Click,CRT_1_timing_Page_Submit,CRT_1_timing_Click_Count,CRT_1_1,CRT_2_timing_First_Click,CRT_2_timing_Last_Click,CRT_2_timing_Page_Submit,CRT_2_timing_Click_Count,CRT_2_1,CRT_3_timing_First_Click,CRT_3_timing_Last_Click,CRT_3_timing_Page_Submit,CRT_3_timing_Click_Count,CRT_3_4,CRT_4_timing_First_Click,CRT_4_timing_Last_Click,CRT_4_timing_Page_Submit,CRT_4_timing_Click_Count,CRT_4_4,CRT_5_timing_First_Click,CRT_5_timing_Last_Click,CRT_5_timing_Page_Submit,CRT_5_timing_Click_Count,CRT_5_4,CRT_6_timing_First_Click,CRT_6_timing_Last_Click,CRT_6_timing_Page_Submit,CRT_6_timing_Click_Count,CRT_6_4,CRT_7_timing_First_Click,CRT_7_timing_Last_Click,CRT_7_timing_Page_Submit,CRT_7_timing_Click_Count,CRT_7,CRT_8_timing_First_Click,CRT_8_timing_Last_Click,CRT_8_timing_Page_Submit,CRT_8_timing_Click_Count,CRT_8_4,CRT_gesehen_1,CRT_gesehen_2,CRT_gesehen_3,CRT_gesehen_4,CRT_gesehen_5,CRT_gesehen_6,CRT_gesehen_7,CRT_gesehen_8,CRT_hilfsmittel_1,CRT_hilfsmittel_2,CRT_hilfsmittel_3,CRT_hilfsmittel_4,CRT_hilfsmittel_4_TEXT,HB_1,HB_1_timing_First_Click,HB_1_timing_Last_Click,HB_1_timing_Page_Submit,HB_1_timing_Click_Count,HB_2,HB_2_timing_First_Click,HB_2_timing_Last_Click,HB_2_timing_Page_Submit,HB_2_timing_Click_Count,HB_3,HB_3_timing_First_Click,HB_3_timing_Last_Click,HB_3_timing_Page_Submit,HB_3_timing_Click_Count,HB_4,HB_4_timing_First_Click,HB_4_timing_Last_Click,HB_4_timing_Page_Submit,HB_4_timing_Click_Count,HB_5,HB_5_timing_First_Click,HB_5_timing_Last_Click,HB_5_timing_Page_Submit,HB_5_timing_Click_Count,HB_6,HB_6_timing_First_Click,HB_6_timing_Last_Click,HB_6_timing_Page_Submit,HB_6_timing_Click_Count,HB_7,HB_7_timing_First_Click,HB_7_timing_Last_Click,HB_7_timing_Page_Submit,HB_7_timing_Click_Count,HB_8,HB_8_timing_First_Click,HB_8_timing_Last_Click,HB_8_timing_Page_Submit,HB_8_timing_Click_Count,HB_9,HB_9_timing_First_Click,HB_9_timing_Last_Click,HB_9_timing_Page_Submit,HB_9_timing_Click_Count,HB_10,HB_10_timing_First_Click,HB_10_timing_Last_Click,HB_10_timing_Page_Submit,HB_10_timing_Click_Count,HB_11,HB_11_timing_First_Click,HB_11_timing_Last_Click,HB_11_timing_Page_Submit,HB_11_timing_Click_Count,HB_12,HB_12_timing_First_Click,HB_12_timing_Last_Click,HB_12_timing_Page_Submit,HB_12_timing_Click_Count,HB_14,HB_14_timing_First_Click,HB_14_timing_Last_Click,HB_14_timing_Page_Submit,HB_14_timing_Click_Count,HB_13,HB_13_timing_First_Click,HB_13_timing_Last_Click,HB_13_timing_Page_Submit,HB_13_timing_Click_Count,HB_hilfsmittel_1,HB_hilfsmittel_2,HB_hilfsmittel_3,HB_hilfsmittel_4,HB_hilfsmittel_4_TEXT,pol_scalo_spd,pol_scalo_cdu,pol_scalo_greens,pol_scalo_liberals,pol_scalo_afd,pol_scalo_left,pol_vote,pol_party,pol_party_12_TEXT,pol_leftright,demo_gender,demo_age,demo_edu,demo_edu_5_TEXT,demo_profession,demo_income,demo_hhmembers,Kommentarfeld,respondiID,quality,workflow,Q_surveyVersionID
2025-12-11T11:41:02Z,2025-12-11T11:56:11Z,0,100,909,1,2025-12-11T11:56:12Z,R_2IKMp8qL87eZOd4,anonymous,DE,1,1,,1,5,5,5,5,5,5,3,2,1,2,2,2,4,3,4,3,2,4,4,5,5,6,6,4,3,20.901,23.892,24.435,2,8,21.402,26.156,28.764,3,10,2.732,23.9,27.742,2,39,6.938,9.416,10.088,2,2,10.536,12.513,13,2,8,20.541,29.395,30.59,2,Emily,25.198,44.675,46.675,3,27,14.694,22.596,23.578,2,Streichholz,2,2,2,1,2,2,2,2,1,,,,,2,2.486,50.691,52.7,4,2,14.582,14.582,16.19,1,1,21.086,39.266,41.1,2,0,21.22,23.938,32.595,2,4,20.761,22.287,22.9,2,1,9.463,9.463,11.978,1,1,6.137,6.137,6.7,1,2,4.861,56.301,57.555,8,2,15.924,15.924,16.753,1,3,18.657,18.657,19.469,1,2,20.601,29.073,39.7,2,2,19.4,20.755,21.487,3,2,15.648,26.001,26.9,5,2,3.454,20.851,21.451,5,1,,,,,-1,1,-3,1,-1,-3,1,1,,7,1,45,1,,4,4,1,,327172144988169,1,completed,
2025-12-11T12:00:57Z,2025-12-11T12:11:11Z,0,100,614,1,2025-12-11T12:11:12Z,R_2dAAvO9sQuaHQV1,anonymous,DE,1,1,,1,3,3,3,3,3,3,2,2,3,2,2,2,5,4,3,4,4,4,3,3,4,3,3,5,3,1.032,1.032,13.559,1,8,2.426,2.426,28.607,1,50,1.37,12.369,13.096,2,20,5.09,5.09,6.926,1,1,1.588,1.588,23.346,1,7,21.732,21.732,26.956,1,Juni,1.5,1.5,10.801,1,9,1.284,1.284,13.223,1,Feuerholz,2,2,2,2,2,2,2,2,1,,,,,2,5.887,28.414,28.9,2,2,29.912,29.912,30.435,1,1,14.878,14.878,15.478,1,2,16.934,16.934,17.565,1,3,26.487,26.487,27.27,1,0,7.878,7.878,8.433,1,0,1.615,1.615,2.263,1,2,10.482,40.065,40.628,4,2,9.544,9.544,10.081,1,2,19.354,19.354,20.001,1,1,26.395,26.395,27.085,1,3,14.515,14.977,15.763,2,2,7.068,10.256,10.89,2,2,6.12,8.361,8.968,3,1,,,,,1,1,0,0,-3,1,1,1,,3,2,34,2,,5,7,2,Alles super!,327172145307773,1,completed,
2025-12-11T11:46:07Z,2025-12-11T12:23:04Z,0,100,2217,1,2025-12-11T12:23:05Z,R_2MgwUHbvkUqMiI2,anonymous,DE,0.800000011920929,,,1,2,4,2,2,2,3,2,2,4,2,2,3,4,4,5,4,2,5,5,5,5,2,5,4,3,22.666,22.666,30.101,1,8,39.788000000000004,39.788000000000004,46.407000000000004,1,5,37.423,37.423,47.885,1,20,18.24,18.24,31.595,1,2,50.807,50.807,67.607,1,8,77.653,77.653,93.852,1,Juni,25.446,25.446,39.188,1,9,50.698,72.747,87.401,2,Streichholz,2,2,2,1,1,2,2,2,1,,,,,2,65.538,121.166,123.001,4,2,39.756,39.756,41.75,1,1,38.541,38.541,40.67,1,2,34.821,34.821,36.585,1,4,53.58,58.794,63.93,2,1,20.299,20.299,22.56,1,1,12.349,12.349,14.911,1,2,93.07,163.376,166.352,3,2,32.459,32.459,34.704,1,3,29.897,29.897,32.072,1,1,75.033,79.666,81.25,2,1,31.855,31.855,34.612,1,1,43.498,60.963,63.016,3,1,11.308,13.096,15.105,2,1,,,,,0,-3,0,-3,-3,0,1,2,,6,2,58,2,,5,8,3,nein,327172146403380,1,completed,
2025-12-11T12:19:45Z,2025-12-11T12:31:07Z,0,100,682,1,2025-12-11T12:31:08Z,R_2SJ3x684fF8nYC5,anonymous,DE,0.8999999761581421,,,1,1,6,1,6,6,3,5,1,6,6,5,6,6,6,6,6,5,5,6,6,6,6,6,6,3,8.42,8.42,12.445,1,8,9.036999999999999,9.036999999999999,12.588,1,50,7.591,7.591,12.226,1,1,7.266,7.266,14.036,1,1,5.641,9.369,12.784,2,7,4.988,4.988,14.181,1,juni,5.792,5.792,10.433,1,9,9.596,9.596,19.146,1,öllampe,2,1,1,1,1,1,1,1,1,,,,,0,4.401,6.073,7.876,2,2,10.877,18.364,18.819,3,1,12.261,12.261,13.727,1,1,12.321,12.321,14.191,1,3,3.756,5.69,7.593,2,1,8.263,8.263,10.175,1,0,4.512,4.512,7.387,1,2,5.492,7.733,10.273,2,2,11.101,14.581,15.063,2,2,5.437,7.072,9.202,2,2,4.767,6.685,8.694,2,5,6.731,6.731,8.426,1,2,4.457,6.254,8.387,2,2,5.894,7.658,9.873,2,1,,,,,-3,-3,-3,-3,3,-3,1,3,,11,1,52,2,,5,1,4,,327172145396897,1,completed,
2025-12-11T12:21:48Z,2025-12-11T12:34:37Z,0,100,768,1,2025-12-11T12:34:37Z,R_2eqOErTr85jOjP9,anonymous,DE,0.5,,,1,5,5,4,4,5,5,3,3,5,3,2,3,3,2,3,2,3,4,4,3,4,4,4,2,3,9.76,9.76,15.895,1,8,22.142,22.142,24.762999999999998,1,1,36.3,36.3,39.824,1,3,3.57,3.57,6.786,1,1,4.745,4.745,7.904,1,8,2.97,2.97,9.591,1,Juni,7.63,7.63,10.185,1,9,5.716,5.716,20.463,1,zeitung,1,1,1,1,1,1,1,1,1,,,,,0,24.234,24.234,25.752,1,2,12.686,14.527,15.618,2,1,22.841,22.841,24.224,1,2,14.214,14.214,15.953,1,1,15.873,15.873,19.905,1,1,12.376,12.376,13.818,1,1,4.401,4.401,6.009,1,3,41.682,41.682,43.394,1,2,10.497,10.497,11.842,1,1,15.603,15.603,17.552,1,1,15.821,15.821,17.159,1,1,11.377,11.377,12.992,1,1,18.726,18.726,20.038,1,1,12.176,12.176,13.861,1,1,,,,,2,-3,2,-3,-3,2,1,2,,2,1,70,2,,5,4,1,nein,327172145953916,1,completed,
2025-12-11T12:41:57Z,2025-12-11T13:00:51Z,0,100,1134,1,2025-12-11T13:00:52Z,R_2oZmTPhqQlkirr0,anonymous,DE,1,1,,1,5,4,4,4,4,5,3,2,3,2,2,4,4,4,4,4,4,4,5,5,5,5,5,5,3,19.557,19.557,26.672,1,8,36.226,36.226,44.472,1,50,11.131,11.131,20.318,1,39,7.577,7.577,20.602,1,1,12.617,12.617,14.123,1,8,7.702,7.702,12.378,1,Juni,35.79,35.79,42.354,1,27,6.499,6.499,16.568,1,Streichholz,2,1,1,2,2,2,1,1,1,,,,,2,29.015,29.015,70.451,1,2,8.4,8.4,12.092,1,1,14.224,14.224,32.659,1,2,12.468,12.468,28.319,1,4,25.099,25.099,29.95,1,1,22.411,22.411,26.1,1,1,6.5,6.5,8.13,1,3,44.655,44.655,47.042,1,1,19.282,19.282,38.005,1,2,37.363,45.586,48.726,2,1,52.099,52.099,55.79,1,2,18.42,18.42,28.55,1,1,24.752,24.752,31.419,1,1,10.186,10.186,11.532,1,1,,,,,2,-1,1,-2,-3,0,1,2,,5,1,54,2,,5,5,2,nein,327172145850457,1,completed,
2025-12-11T10:47:56Z,2025-12-11T13:09:55Z,0,100,8518,1,2025-12-11T13:09:55Z,R_8YLhIA0u7hvSUD6,anonymous,DE,1,,,1,4,4,2,3,4,4,3,3,3,4,3,4,3,4,3,3,3,3,4,5,4,4,6,1,3,24.006,24.006,34.172,1,4,13.895999999999999,30.823,50.396,3,50,12.618,12.618,23.896,1,39,18.594,18.594,28.591,1,2,11.352,11.352,27.757,1,8,9.141,17.078,20.7,2,Juni,19.367,24.879,28.636,2,27,11.226,11.226,34.805,1,Streichholz,1,1,1,1,1,1,2,1,1,,,,,2,1.143,61.971,75.482,3,2,20.905,35.3,42.046,2,1,24.854,30.274,33.742,2,2,31.895,31.895,34.205,1,2,68.527,68.527,73.252,1,0,21.379,21.379,23.889,1,0,12.239,12.239,16.221,1,2,89.034,89.034,94.529,1,2,27.264,27.264,31.566,1,1,32.983,32.983,42.565,1,1,4400.102,4400.102,4404.903,1,2,346.892,346.892,348.858,1,2,805.36,813.096,815.713,2,1,28.074,28.074,31.881,1,1,,,,,2,-2,1,-2,-3,3,1,6,,3,2,60,2,,5,1,1,,327172144956670,1,completed,
2025-12-11T13:18:29Z,2025-12-11T13:29:25Z,0,100,655,1,2025-12-11T13:29:25Z,R_2RXn0DzznKYfwu5,anonymous,DE,1,1,,1,4,4,3,3,4,5,2,5,3,3,4,5,4,4,4,4,4,4,5,5,5,4,5,3,3,16.558,16.558,18.041,1,8,40,40,41.795,1,50,13.679,13.679,16.456,1,20,6.17,6.17,9.373,1,1,5.022,5.022,12.041,1,7,13.022,15.566,18.703,2,Emily,17.288,17.288,19.264,1,27,8.843,8.843,16.948,1,Feuerholz,2,2,2,2,2,1,2,2,,,,1,,0,23.302,23.302,23.88,1,0,11.972,11.972,12.735,1,1,10.536,12.911,13.29,2,1,13.904,15.673,16.381,2,2,14.65,31.046,31.73,5,1,7.342,7.342,8.272,1,1,4.698,4.698,5.365,1,3,32.216,32.216,32.802,1,2,12.653,12.653,13.535,1,1,17.019,17.019,17.821,1,1,21.591,21.591,22.581,1,2,10.135,10.135,10.713,1,3,20.272,20.272,21.017,1,3,13.734,13.734,14.608,1,1,,,,,-1,1,-1,-1,-3,-2,1,2,,7,2,35,2,,4,6,3,,327172146038947,1,completed,
2025-12-11T12:53:27Z,2025-12-11T13:32:07Z,0,100,2320,1,2025-12-11T13:32:08Z,R_2giPDfJyR1U1zYN,anonymous,DE,0.699999988079071,1,,1,3,4,3,5,4,4,3,1,5,2,2,3,5,5,5,4,6,5,4,5,4,4,2,3,3,1.576,11.798,13.4,2,8,3.005,12.269,12.953999999999999,3,50,9.869,9.869,13.848,1,20,4.486,6.233,6.971,2,2,9.738,9.738,14.4,1,8,23.142,23.142,29.9,1,Emily,11.266,11.266,12.7,1,9,12.049,17.972,18.601,2,Streichholz,1,1,1,1,1,1,1,1,1,,,,,1,2.006,24.959,25.555,6,2,22.884,38.691,39.162,3,1,66.107,66.107,66.709,1,2,36.831,38.664,40.68,2,4,12.471,43.033,43.52,5,0,17.064,17.064,17.761,1,1,21.858,28.8,29.591,2,3,33.074,224.79,225.574,9,1,28.794,28.794,34.6,1,3,38.695,40.531,40.9,2,2,305.433,318.877,319.649,3,9,14.578,24.321,24.842,4,3,24.596,34.741,35.323,4,3,7.461,10.307,186.775,3,1,,,,,0,1,0,0,0,0,1,1,,6,2,43,1,,4,5,4,Nein,327172145740871,1,completed,
2025-12-11T13:32:43Z,2025-12-11T13:50:35Z,0,100,1071,1,2025-12-11T13:50:35Z,R_2Nq63pWJdoqcP60,anonymous,DE,1,,,1,4,5,4,3,3,5,4,3,5,6,4,4,4,4,4,4,4,4,5,5,6,3,5,5,3,6.144,11.134,12,4,8,77.517,77.877,80.86699999999999,2,10,4.368,75.765,76.242,9,20,4.667,4.667,8.326,1,1,6.256,10.307,13.494,3,7,3.093,8.941,12.281,3,Juni,12.333,12.333,16.741,1,27,4.407,14.066,23.294,4,Öllampe,2,2,2,2,2,2,2,2,1,,,,,2,2.113,50.474,51.769,10,0,9.282,19.018,20.032,4,1,18.154,22.332,23.626,3,0,4.618,17.568,19.065,3,3,6.74,52.303,53.6,12,0,9.728,11.076,12.34,2,1,8.192,10.305,11.251,4,3,11.224,58.85,59.882,18,2,8.018,17.422,18.45,7,1,4.207,19.848,21.924,5,1,11.723,37.897,38.996,6,11,11.56,29.232,31.101,13,2,6.762,30.841,32.125,9,2,3.046,23.479,24.592,8,1,,,,,1,1,1,0,-3,-1,1,2,,5,2,65,2,,5,5,1,"Nein, vielen Dank.",327172145044510,1,completed,
2025-12-11T13:56:30Z,2025-12-11T14:07:47Z,0,100,676,1,2025-12-11T14:07:47Z,R_2bxgdlc1GPsARTH,anonymous,DE,0.699999988079071,1,,1,6,6,6,6,6,6,1,1,1,4,1,1,4,5,4,6,6,4,6,6,6,5,6,3,3,7.301,7.301,11.459,1,8,27.596999999999998,33.484,33.896,2,10,28.564,32.666,33.2,2,30,7.001,7.001,9.239,1,2,5.034,5.034,7.064,1,8,3.586,3.586,6.625,1,Emily,8.8,8.8,17.666,1,27,15.901,15.901,19.492,1,Öllampe,1,1,1,1,1,1,1,1,1,,,,,0,10.819,37.659,38.422,8,2,9.401,10.025,10.4,2,1,17.901,17.901,19.29,1,2,11.301,11.301,12.519,1,3,20.08,26.665,27.373,4,1,15.375,15.375,16.851,1,1,5.662,5.662,6.527,1,3,18.298,42.853,43.753,11,2,18.301,18.301,19.234,1,1,3.102,32.72,33.262,4,2,19.627,27.962,28.568,4,6,9.539,12.835,13.586,5,1,16.069,19.356,20.656,5,1,4.813,9.86,10.541,6,1,,,,,2,1,0,0,-3,-2,1,2,,6,2,28,2,,5,4,1,Nein,327172146051239,1,completed,
2025-12-11T14:18:26Z,2025-12-11T14:30:03Z,0,100,697,1,2025-12-11T14:30:03Z,R_8GJ0MqpfOa8chbn,anonymous,DE,1,1,,1,4,5,3,5,4,4,2,2,5,2,3,2,5,5,5,5,5,5,2,2,3,1,2,2,3,9.103,11.851,13.078,2,8,8.355,13.487,13.947000000000001,3,10,3.882,14.964,15.473,4,20,5.521,8.086,8.61,2,1,4.585,7.217,7.733,2,7,11.477,18.21,18.636,4,Juni,4.594,7.874,8.449,3,9,13.303,19.768,20.227,2,Das Streichholz,2,2,2,2,2,2,2,2,1,,,,,0,8.291,61.001,61.527,5,2,9.797,10.545,11.055,2,1,2.699,14.764,15.842,2,0,13.461,13.461,15.337,1,2,11.086,23.853,24.543,3,1,7.951,7.951,8.71,1,1,6.1259999999999994,6.1259999999999994,7.437,1,1,6.036,44.799,46.359,9,2,13.163,13.163,14.354,1,3,4.98,20.646,21.236,6,1,1.953,20.828,21.5,6,2,14.915,15.849,16.34,2,2,6.294,25.342,26.234,4,2,2.503,21.201,24.027,8,1,,,,,-1,0,-3,-3,-1,-3,1,1,,7,2,67,3,,4,1,1,Nein,327172145990801,1,completed,
2025-12-11T14:39:08Z,2025-12-11T14:49:52Z,0,100,644,1,2025-12-11T14:49:53Z,R_8FVz5WBVb9IB0Wg,anonymous,DE,0.800000011920929,1,,1,3,2,3,2,2,3,3,3,3,6,2,2,5,5,5,6,5,5,5,5,5,3,5,5,3,5.379,5.379,12.024,1,8,1.2990000000000002,19.818,20.252000000000002,3,50,6.987,37.756,38.577,2,20,9.318,9.318,12.648,1,1,9.255,9.255,18.068,1,8,10.45,10.45,19.3,1,Juni,2.838,15.248,17.541,2,27,5.857,5.857,28.128,1,Ölllampe,1,1,1,1,1,1,1,1,1,,,,,2,25.243,25.243,26.181,1,1,13.318,13.318,14.1,1,1,16.291,16.291,17.593,1,0,15.875,15.875,19.329,1,1,15.925,15.925,16.714,1,1,5.57,5.57,6.505,1,1,4.393,4.393,5.251,1,4,26.52,28.369,29.043,2,1,19.698,19.698,20.495,1,1,28.874,29.704,30.37,2,1,35.45,35.45,36.534,1,2,8.938,8.938,9.776,1,1,14.762,14.762,15.97,1,1,11.691,11.691,13.077,1,1,,,,,-1,1,-2,-1,1,-3,1,3,,7,1,52,2,,5,6,3,,327172145963137,1,completed,
2025-12-11T14:42:47Z,2025-12-11T14:50:55Z,0,100,488,1,2025-12-11T14:50:56Z,R_8Vdz2naM13DfziR,anonymous,DE,0.8999999761581421,1,,1,4,4,3,4,4,4,3,4,3,3,4,4,4,4,3,4,4,3,3,6,3,3,3,3,3,13.915,15.982,16.351,3,8,6.793,6.793,9.693,1,50,1.016,8.917,11.216,2,20,1.353,4.6,7.035,3,2,4.647,4.9,6.968,2,8,2.572,12.087,14.5,3,Emily,0.86,6.976,7.343,4,0,0.99,13.88,14.346,7,Zeitung,1,1,1,1,1,1,1,1,1,,,,,0,1.648,24.832,25.332,7,1,4.462,6.081,6.681,3,1,2.832,2.832,3.198,1,1,9.52,9.52,9.801,1,2,1.092,4.159,5.101,3,0,5.789,6.171,6.189,2,1,3.959,3.959,5.2,1,2,1.377,2.661,3.125,2,2,7.4,7.4,7.866,1,2,9.662,10.895,11.295,2,2,2.893,11.524,12.425,3,4,4.804,5.005,6.289,2,4,0.934,3.001,3.367,3,2,0.784,1.883,2.318,2,1,,,,,1,1,-1,1,-3,0,1,10,,5,2,30,2,,4,4,2,Nein,327172146087093,1,completed,
2025-12-11T15:01:53Z,2025-12-11T15:22:46Z,0,100,1252,1,2025-12-11T15:22:46Z,R_8rl7Ffv5CzbYXFn,anonymous,DE,1,,,1,1,2,1,1,2,2,5,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,1,3,19.349,19.349,26.781,1,8,40.474999999999994,40.474999999999994,51.623999999999995,1,50,11.9,11.9,16.903,1,20,14.814,14.814,19.188,1,1,9.71,9.71,15.917,1,7,18.526,18.526,28.105,1,Juni,6.377,6.377,42.739,1,27,21.774,21.774,31.59,1,Öllampe,2,2,2,2,2,2,2,2,1,,,,,2,26.202,56.363,57.237,10,2,20.443,21.794,23.281,2,1,16.817,16.817,18.709,1,2,16.128,18.992,19.807,2,1,19.22,27.773,28.676,3,1,7.498,9.994,10.738,2,1,4.813,8.284,9.286,2,4,29.685,42.938,44.306,5,2,15.999,18.738,19.68,2,3,16.471,20.075,21.143,3,2,27.665,29.709,31.3,2,1,14.7,14.7,16.252,1,5,24.508,44.008,44.398,11,5,8.499,16.693,17.064,15,1,,,,,-3,-3,-3,-3,3,-3,1,3,,10,2,63,1,,4,4,1,nein-seine eigene Meinung in eutschland zu äußern sollte man sich sehr gut überlegen,327172145969284,1,completed,
2025-12-11T15:44:44Z,2025-12-11T16:26:04Z,0,100,2479,1,2025-12-11T16:26:04Z,R_8P6ZyV1XKBgsXeK,anonymous,DE,1,,,1,5,3,5,5,5,3,2,2,5,2,2,2,5,5,5,4,4,4,5,6,5,3,4,5,3,17.188,22.211,23.22,3,8,25.712999999999997,30.74,31.947,3,50,31.654,34.903,36.4,2,20,16.912,19.416,21.026,2,1,29.951,47.142,48.687,3,8,21.169,42.123,43.782,5,Emily,50.894,54.026,56.288,2,9,31.457,49.551,51.051,3,Streichholz,1,1,1,1,1,1,1,1,1,,,,,2,25.817,113.198,114.473,11,2,1.534,68.767,69.601,13,1,3.136,56.377,57.223,9,2,0.1,43.135,44.021,20,3,1.224,85.407,87.627,25,1,2.777,20.023,21.334,10,1,1.727,13.745,15.377,4,2,1.609,143.706,144.586,20,2,16.388,39.117,40.055,6,1,1.585,206.583,207.626,10,1,4.486,92.077,99.518,11,11,2.122,41.472,42.575,7,1,1.205,168.859,169.771,16,1,1.592,33.098,34.355,8,1,,,,,2,-2,1,-3,-3,1,1,2,,4,2,70,3,,4,3,1,,327172144996365,1,completed,
2025-12-11T16:30:35Z,2025-12-11T16:31:54Z,0,100,78,1,2025-12-11T16:31:54Z,R_21hVANH90P3MKcP,anonymous,DE,1,1,,1,5,6,6,1,6,1,1,6,5,1,2,3,4,4,4,3,2,1,4,3,6,5,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327193536332972,-1,attention_failed_1,
2025-12-11T16:35:45Z,2025-12-11T16:45:51Z,0,100,606,1,2025-12-11T16:45:52Z,R_8M5MNyd7zX5RJvL,anonymous,DE,0.8999999761581421,,,1,2,4,2,3,3,5,2,1,4,1,1,1,5,5,5,4,4,5,4,3,5,5,5,5,3,3.415,3.415,5.762,1,8,16.314,16.314,22.004,1,50,11.402,11.402,20.815,1,20,6.928,6.928,19.353,1,2,2.378,2.378,6.382,1,7,2.463,2.463,6.071,1,Juni,4.761,4.761,15.591,1,3,4.617,4.617,18.126,1,Feuerholz,1,1,1,1,1,1,1,1,1,,,,,2,45.929,45.929,47.31,1,2,8.033,8.033,8.946,1,0,19.858,24.79,25.657,2,2,15.128,15.128,16.09,1,3,20.597,20.597,21.528,1,1,5.967,5.967,7.09,1,1,5.779,5.779,6.6,1,2,30.597,30.597,32.333,1,2,15.955,15.955,16.888,1,1,15.328,15.328,16.552,1,1,20.026,20.026,22.704,1,2,14.686,14.686,16.448,1,1,14.622,14.622,15.571,1,1,10.828,12.057,12.438,2,1,,,,,0,1,-2,2,-3,1,1,5,,6,2,43,2,,5,3,1,,327193535801558,1,completed,
2025-12-11T16:41:03Z,2025-12-11T16:47:23Z,0,100,380,1,2025-12-11T16:47:24Z,R_8HnBWRI1oJ56vFD,anonymous,DE,1,1,,1,3,3,3,3,3,4,3,4,4,4,4,3,4,4,4,4,4,5,3,3,3,3,3,3,3,1.503,12.747,13.632,3,8,1.0379999999999998,18.213,18.891000000000002,5,40,0.971,3.81,4.2,3,4,2.462,2.462,7.454,1,3,1.077,20.004,21.658,4,7,1.01,16.956,17.964,3,Juni,14.746,20.04,20.723,3,5,1.166,27.292,28.028,4,Die öllampe,2,2,1,1,2,2,2,1,,1,,,,1,1.574,2.68,4.158,2,1,0.917,1.457,2.147,2,1,0.993,10.491,13.166,3,2,8.443,8.443,9.077,1,2,0.74,2.264,2.933,4,1,0.793,0.793,1.5,1,0,0.836,0.836,1.48,1,2,5.189,7.176,8.064,3,2,4.042,4.042,5.179,1,2,1.073,2.939,3.659,2,1,8.069,9.326,9.927,2,4,3.616,4.006,4.987,2,3,0.894,2.019,2.765,2,3,0.976,1.951,3.001,2,,1,,,,3,0,-3,-3,3,3,1,6,,1,1,40,3,,1,2,2,,327193537052885,1,completed,
2025-12-11T16:40:06Z,2025-12-11T16:55:24Z,0,100,917,1,2025-12-11T16:55:25Z,R_2hY2GlvI38diehX,anonymous,DE,1,,,1,5,6,3,5,5,5,3,2,3,3,5,5,5,3,4,1,2,3,5,6,5,4,5,4,3,9.824,9.824,15.401,1,8,32.52,32.52,36.82,1,10,12.933,12.933,17.554,1,20,10.587,10.587,15.171,1,1,6.754,6.754,10.245,1,8,11.849,21.953,27.744,4,Emily,6.157,6.157,23.599,1,27,15.143,15.143,21.975,1,Streichholz,1,1,1,1,1,1,1,1,1,,,,,2,12.393,46.698,47.38,5,2,10.916,11.475,12.127,2,0,40.111,40.111,40.77,1,2,14.894,14.894,15.472,1,3,14.446,32.815,33.201,3,1,14.496,14.496,15.126,1,1,8.323,8.323,8.869,1,2,1.245,66.169,66.979,7,2,22.817,23.516,24.134,2,3,17.263,20.317,20.962,3,1,20.724,60.674,61.292,5,6,14.428,14.428,16.961,1,1,16.613,28.172,28.955,5,1,6.586,11.825,12.55,4,1,,,,,-3,1,-3,0,0,-3,1,1,,9,2,66,1,,4,5,1,,327193535523944,1,completed,
